"","ORIGIN_CITY","DEST_CITY","Carrier","Average_Delay_Time","Average_Price","Food_Drink","Entertainment","Seat_comfort","Stuff_Service","Value_for_Money","OrLon","OrLat","DeLon","DeLat","Dist"
"860","Charlotte","Las Vegas","US Airways ",8.553232414,408.050605,2,2,3,3,3,-80.8431268,35.2270869,-115.137223,36.1749705,3089.2770534267
"861","Charlotte","Los Angeles","American Airlines",10.939948387,388.72680145,2,2,2,2,2,-80.8431268,35.2270869,-118.2436849,34.0522342,3411.25299629792
"862","Charlotte","Los Angeles","US Airways ",10.26132642,446.29576145,2,2,3,3,3,-80.8431268,35.2270869,-118.2436849,34.0522342,3411.25299629792
"863","Charlotte","Louisville","American Airlines",2,243.3718353,2,2,2,2,2,-80.8431268,35.2270869,-85.759407,38.2542376,552.707879618695
"864","Charlotte","Louisville","US Airways ",0.75,263.432896,2,2,3,3,3,-80.8431268,35.2270869,-85.759407,38.2542376,552.707879618695
"865","Charlotte","Manchester","American Airlines",7.975,224.4977339,2,2,2,2,2,-80.8431268,35.2270869,-71.4547891,42.9956397,1183.02839537553
"866","Charlotte","Memphis","American Airlines",8.63877811775,245.7071134,2,2,2,2,2,-80.8431268,35.2270869,-90.0489801,35.1495343,838.199668422943
"867","Charlotte","Memphis","US Airways ",8.7415707235,249.82864455,2,2,3,3,3,-80.8431268,35.2270869,-90.0489801,35.1495343,838.199668422943
"868","Charlotte","Miami","American Airlines",12.619452924,302.8140057,2,2,2,2,2,-80.8431268,35.2270869,-80.1936589,25.7742658,1049.80464810948
"869","Charlotte","Miami","US Airways ",7.6072870425,307.48228995,2,2,3,3,3,-80.8431268,35.2270869,-80.1936589,25.7742658,1049.80464810948
"870","Charlotte","Milwaukee","American Airlines",0,245.5649883,2,2,2,2,2,-80.8431268,35.2270869,-87.9064736,43.0389025,1059.81080033645
"871","Charlotte","Minneapolis","American Airlines",10.33623683225,304.969300825,2,2,2,2,2,-80.8431268,35.2270869,-93.2638361,44.9799654,1511.29082720129
"872","Charlotte","Minneapolis","Delta Airlines",8.45201955775,288.375185775,3,3,3,3,3,-80.8431268,35.2270869,-93.2638361,44.9799654,1511.29082720129
"873","Charlotte","Minneapolis","US Airways ",9.167358301,358.7439239,2,2,3,3,3,-80.8431268,35.2270869,-93.2638361,44.9799654,1511.29082720129
"874","Charlotte","Montrose/Delta","American Airlines",3.333333333,245.3419048,2,2,2,2,2,-80.8431268,35.2270869,-107.9138034,38.5204869,2432.11054879862
"875","Charlotte","Myrtle Beach","American Airlines",2.574534226,268.299884666667,2,2,2,2,2,-80.8431268,35.2270869,-78.8866943,33.6890603,247.83126756258
"876","Charlotte","Myrtle Beach","US Airways ",6.166666667,255.5075309,2,2,3,3,3,-80.8431268,35.2270869,-78.8866943,33.6890603,247.83126756258
"877","Charlotte","Nashville","American Airlines",7.518823885,220.1642876,2,2,2,2,2,-80.8431268,35.2270869,-86.7844432,36.1658899,547.636157295282
"878","Charlotte","Nashville","Southwest Airlines",10.941854117,120.4254964,3,3,3,4,3,-80.8431268,35.2270869,-86.7844432,36.1658899,547.636157295282
"879","Charlotte","Nashville","US Airways ",6.0563107495,284.99176585,2,2,3,3,3,-80.8431268,35.2270869,-86.7844432,36.1658899,547.636157295282
"880","Charlotte","New Orleans","American Airlines",8.80190155125,254.22683125,2,2,2,2,2,-80.8431268,35.2270869,-90.075072,29.9546482,1044.70828098991
"881","Charlotte","New Orleans","US Airways ",8.0783427495,277.8681423,2,2,3,3,3,-80.8431268,35.2270869,-90.075072,29.9546482,1044.70828098991
"882","Charlotte","New York","American Airlines",14.1900874375,193.468555775,2,2,2,2,2,-80.8431268,35.2270869,-73.9814311179,40.7614927583,860.045416053407
"883","Charlotte","New York","Delta Airlines",15.5512820513333,162.4882501,3,3,3,3,3,-80.8431268,35.2270869,-73.9814311179,40.7614927583,860.045416053407
"884","Charlotte","New York","JetBlue Airways",21.22003453,162.937655275,3,3,4,3,3,-80.8431268,35.2270869,-73.9814311179,40.7614927583,860.045416053407
"885","Charlotte","New York","US Airways ",14.06097922,218.94760465,2,2,3,3,3,-80.8431268,35.2270869,-73.9814311179,40.7614927583,860.045416053407
"886","Charlotte","Newark","American Airlines",17.0612937375,201.9213658,2,2,2,2,2,-80.8431268,35.2270869,-74.1723667,40.735657,846.412757530325
"887","Charlotte","Newark","United Air Lines",21.64951050675,211.071499575,2,2,2,3,2,-80.8431268,35.2270869,-74.1723667,40.735657,846.412757530325
"888","Charlotte","Newark","US Airways ",12.78877176,289.9778065,2,2,3,3,3,-80.8431268,35.2270869,-74.1723667,40.735657,846.412757530325
"889","Charlotte","Norfolk","American Airlines",8.156312115,276.3567534,2,2,2,2,2,-80.8431268,35.2270869,-76.2852183,36.8468146,448.296469320482
"890","Charlotte","Norfolk","US Airways ",2.8947525345,295.288262,2,2,3,3,3,-80.8431268,35.2270869,-76.2852183,36.8468146,448.296469320482
"891","Charlotte","Oakland","JetBlue Airways",27,123.9090909,3,3,4,3,3,-80.8431268,35.2270869,-122.2708026,37.8043722,3691.50992486036
"892","Charlotte","Oklahoma City","American Airlines",4.456140351,256.5090458,2,2,2,2,2,-80.8431268,35.2270869,-97.5402106885,35.4715076006,1516.17289211719
"893","Charlotte","Omaha","American Airlines",0,245.6558349,2,2,2,2,2,-80.8431268,35.2270869,-95.937792,41.2586096,1478.46995031744
"894","Charlotte","Orlando","American Airlines",10.3194984915,269.270793875,2,2,2,2,2,-80.8431268,35.2270869,-81.3792365,28.5383355,743.412560142965
"895","Charlotte","Orlando","Frontier Airlines ",15.0262986233333,62.4933730466667,2,1,2,2,2,-80.8431268,35.2270869,-81.3792365,28.5383355,743.412560142965
"896","Charlotte","Orlando","Southwest Airlines",16,157.4120058,3,3,3,4,3,-80.8431268,35.2270869,-81.3792365,28.5383355,743.412560142965
"897","Charlotte","Orlando","US Airways ",8.8898479045,298.92779475,2,2,3,3,3,-80.8431268,35.2270869,-81.3792365,28.5383355,743.412560142965
"898","Charlotte","Pensacola","American Airlines",3.280701754,232.9012151,2,2,2,2,2,-80.8431268,35.2270869,-87.2169149,30.421309,799.801729045522
"899","Charlotte","Philadelphia","American Airlines",10.006752658,263.43162675,2,2,2,2,2,-80.8431268,35.2270869,-75.163789,39.952335,725.378164716873
"900","Charlotte","Philadelphia","Frontier Airlines ",16.52525212,72.627453155,2,1,2,2,2,-80.8431268,35.2270869,-75.163789,39.952335,725.378164716873
"901","Charlotte","Philadelphia","US Airways ",11.46829394,305.27510385,2,2,3,3,3,-80.8431268,35.2270869,-75.163789,39.952335,725.378164716873
"902","Charlotte","Phoenix","American Airlines",9.3318146525,357.202969,2,2,2,2,2,-80.8431268,35.2270869,-112.0740373,33.4483771,2868.76632806988
"903","Charlotte","Phoenix","US Airways ",9.0976056405,402.75264835,2,2,3,3,3,-80.8431268,35.2270869,-112.0740373,33.4483771,2868.76632806988
"904","Charlotte","Pittsburgh","American Airlines",8.11966062225,243.519107225,2,2,2,2,2,-80.8431268,35.2270869,-79.9958864,40.4406248,583.446267076323
"905","Charlotte","Pittsburgh","US Airways ",8.1284780475,260.7735816,2,2,3,3,3,-80.8431268,35.2270869,-79.9958864,40.4406248,583.446267076323
"906","Charlotte","Portland","American Airlines",10.052634458,292.19120355,2,2,2,2,2,-80.8431268,35.2270869,-70.2553259,43.661471,1304.62951790163
"907","Charlotte","Portland","US Airways ",9.582687058,309.10433395,2,2,3,3,3,-80.8431268,35.2270869,-70.2553259,43.661471,1304.62951790163
"908","Charlotte","Providence","American Airlines",8.99544128525,228.6997173,2,2,2,2,2,-80.8431268,35.2270869,-71.4128343,41.8239891,1099.88255776573
"909","Charlotte","Providence","US Airways ",9.402287328,218.5000047,2,2,3,3,3,-80.8431268,35.2270869,-71.4128343,41.8239891,1099.88255776573
"910","Charlotte","Raleigh/Durham","American Airlines",8.728712707,259.64507895,2,2,2,2,2,-80.8431268,35.2270869,-78.8636402,35.8991678,194.327499913872
"911","Charlotte","Raleigh/Durham","US Airways ",7.142025815,231.09361265,2,2,3,3,3,-80.8431268,35.2270869,-78.8636402,35.8991678,194.327499913872
"912","Charlotte","Richmond","American Airlines",8.44930352225,323.524981975,2,2,2,2,2,-80.8431268,35.2270869,-77.4602617,37.5537575,398.406992400145
"913","Charlotte","Richmond","US Airways ",8.6331428885,317.58173265,2,2,3,3,3,-80.8431268,35.2270869,-77.4602617,37.5537575,398.406992400145
"914","Charlotte","Rochester","American Airlines",8.652702192,254.328557525,2,2,2,2,2,-80.8431268,35.2270869,-92.4698992,44.0216306,1393.76931132405
"915","Charlotte","Rochester","US Airways ",15.42926874,292.0660799,2,2,3,3,3,-80.8431268,35.2270869,-92.4698992,44.0216306,1393.76931132405
"916","Charlotte","Sacramento","American Airlines",15.6435483815,299.423501425,2,2,2,2,2,-80.8431268,35.2270869,-121.4943996,38.5815719,3612.54519719831
"917","Charlotte","Sacramento","US Airways ",16.153495445,322.89494375,2,2,3,3,3,-80.8431268,35.2270869,-121.4943996,38.5815719,3612.54519719831
"918","Charlotte","Salt Lake City","American Airlines",14.31577226175,294.36667755,2,2,2,2,2,-80.8431268,35.2270869,-111.8910474,40.7607794,2780.05445186138
"919","Charlotte","Salt Lake City","Delta Airlines",4.14458323875,309.4111521,3,3,3,3,3,-80.8431268,35.2270869,-111.8910474,40.7607794,2780.05445186138
"920","Charlotte","Salt Lake City","US Airways ",11.8233242935,334.22426665,2,2,3,3,3,-80.8431268,35.2270869,-111.8910474,40.7607794,2780.05445186138
"921","Charlotte","San Antonio","American Airlines",8.361981415,286.79395355,2,2,2,2,2,-80.8431268,35.2270869,-98.4936282,29.4241219,1778.93867386974
"922","Charlotte","San Antonio","US Airways ",11.9616575595,280.5554081,2,2,3,3,3,-80.8431268,35.2270869,-98.4936282,29.4241219,1778.93867386974
"923","Charlotte","San Diego","American Airlines",10.08752099575,361.465104475,2,2,2,2,2,-80.8431268,35.2270869,-117.1572551,32.7153292,3348.96438253714
"924","Charlotte","San Diego","US Airways ",9.2185474645,399.89081865,2,2,3,3,3,-80.8431268,35.2270869,-117.1572551,32.7153292,3348.96438253714
"925","Charlotte","San Francisco","American Airlines",15.4819105125,399.638148725,2,2,2,2,2,-80.8431268,35.2270869,-122.4194155,37.7749295,3704.94000529082
"926","Charlotte","San Francisco","United Air Lines",37,302.3189872,2,2,2,3,2,-80.8431268,35.2270869,-122.4194155,37.7749295,3704.94000529082
"927","Charlotte","San Francisco","US Airways ",9.6384456995,465.3523756,2,2,3,3,3,-80.8431268,35.2270869,-122.4194155,37.7749295,3704.94000529082
"928","Charlotte","San Jose","American Airlines",16.91176938075,328.525441975,2,2,2,2,2,-80.8431268,35.2270869,-121.8949555,37.3393857,3666.53858356787
"929","Charlotte","San Jose","JetBlue Airways",0,609.2272727,3,3,4,3,3,-80.8431268,35.2270869,-121.8949555,37.3393857,3666.53858356787
"930","Charlotte","San Juan","American Airlines",8.583273116,283.20015145,2,2,2,2,2,-80.8431268,35.2270869,-66.1057217,18.4663338,2359.02591807374
"931","Charlotte","San Juan","US Airways ",9.165432754,326.46413295,2,2,3,3,3,-80.8431268,35.2270869,-66.1057217,18.4663338,2359.02591807374
"932","Charlotte","Savannah","American Airlines",4.69976325766667,351.532495866667,2,2,2,2,2,-80.8431268,35.2270869,-81.0998342,32.0835407,349.482099286539
"933","Charlotte","Seattle","American Airlines",10.51339953175,368.502073025,2,2,2,2,2,-80.8431268,35.2270869,-122.3320708,47.6062095,3678.27984994231
"934","Charlotte","Seattle","US Airways ",5.99200561,428.7392106,2,2,3,3,3,-80.8431268,35.2270869,-122.3320708,47.6062095,3678.27984994231
"935","Charlotte","St. Louis","American Airlines",9.4484935565,271.43250295,2,2,2,2,2,-80.8431268,35.2270869,-90.1994042,38.6270025,914.420622008718
"936","Charlotte","St. Louis","US Airways ",8.44819224,273.83435505,2,2,3,3,3,-80.8431268,35.2270869,-90.1994042,38.6270025,914.420622008718
"937","Charlotte","Syracuse","American Airlines",9.3400674435,266.1373691,2,2,2,2,2,-80.8431268,35.2270869,-76.1474244,43.0481221,958.085631864304
"938","Charlotte","Syracuse","US Airways ",7.6314961095,293.23946575,2,2,3,3,3,-80.8431268,35.2270869,-76.1474244,43.0481221,958.085631864304
"939","Charlotte","Tampa","American Airlines",8.3581103165,274.090403075,2,2,2,2,2,-80.8431268,35.2270869,-82.4584279,27.9475216,821.550520087595
"940","Charlotte","Tampa","US Airways ",8.1550055695,278.95702525,2,2,3,3,3,-80.8431268,35.2270869,-82.4584279,27.9475216,821.550520087595
"941","Charlotte","Trenton","Frontier Airlines ",17.7767081325,78.3624773675,2,1,2,2,2,-80.8431268,35.2270869,-74.7429385,40.2170534,771.601128913417
"942","Charlotte","Tulsa","American Airlines",4.649122807,260.2301356,2,2,2,2,2,-80.8431268,35.2270869,-96.0165580885,36.1579290006,1375.85496850485
"943","Charlotte","Washington","American Airlines",6.88111695525,259.279275375,2,2,2,2,2,-80.8431268,35.2270869,-77.0363658,38.8951118,529.358128639281
"944","Charlotte","Washington","Frontier Airlines ",22.33333333,53.5,2,1,2,2,2,-80.8431268,35.2270869,-77.0363658,38.8951118,529.358128639281
"945","Charlotte","Washington","United Air Lines",6.83333333333333,249.2243685,2,2,2,3,2,-80.8431268,35.2270869,-77.0363658,38.8951118,529.358128639281
"946","Charlotte","Washington","US Airways ",8.5862892125,262.07008475,2,2,3,3,3,-80.8431268,35.2270869,-77.0363658,38.8951118,529.358128639281
"947","Charlotte","West Palm Beach/Palm Beach","American Airlines",8.97051033225,302.297289475,2,2,2,2,2,-80.8431268,35.2270869,-80.0533746,26.7153424,946.696283132369
"948","Charlotte","West Palm Beach/Palm Beach","US Airways ",7.180940823,329.4897228,2,2,3,3,3,-80.8431268,35.2270869,-80.0533746,26.7153424,946.696283132369
"949","Charlotte","Wilmington","American Airlines",7.40185965975,288.15707845,2,2,2,2,2,-80.8431268,35.2270869,-77.9447102,34.2257256,287.757996750733
"950","Charlotte","Wilmington","US Airways ",4,267.6068468,2,2,3,3,3,-80.8431268,35.2270869,-77.9447102,34.2257256,287.757996750733
"951","Charlotte Amalie","Atlanta","Delta Airlines",10.1175918625,400.003290675,3,3,3,3,3,-64.9307007,18.3419004,-84.3879824,33.7489954,2580.54231692493
"952","Charlotte Amalie","Boston","Delta Airlines",6.829059828,246.865849333333,3,3,3,3,3,-64.9307007,18.3419004,-71.0597732,42.3584308,2725.1309223036
"953","Charlotte Amalie","Boston","JetBlue Airways",16.7231070575,331.456656475,3,3,4,3,3,-64.9307007,18.3419004,-71.0597732,42.3584308,2725.1309223036
"954","Charlotte Amalie","Charlotte","American Airlines",11.47479546675,360.0450475,2,2,2,2,2,-64.9307007,18.3419004,-80.8431268,35.2270869,2443.1595591892
"955","Charlotte Amalie","Charlotte","US Airways ",8.5135669125,372.13236545,2,2,3,3,3,-64.9307007,18.3419004,-80.8431268,35.2270869,2443.1595591892
"956","Charlotte Amalie","Chicago","United Air Lines",18.93215584,382.6622289,2,2,2,3,2,-64.9307007,18.3419004,-87.6500523,41.850033,3381.65003911334
"957","Charlotte Amalie","Fort Lauderdale","Spirit Air Lines",18.03067698,155.224938825,2,1,2,2,2,-64.9307007,18.3419004,-80.1433786,26.1223084,1787.22489145632
"958","Charlotte Amalie","Houston","United Air Lines",15.5872549015,389.329171325,2,2,2,3,2,-64.9307007,18.3419004,-95.3632715,29.7632836,3330.46856246628
"959","Charlotte Amalie","Miami","American Airlines",13.3024305825,303.0662229,2,2,2,2,2,-64.9307007,18.3419004,-80.1936589,25.7742658,1775.40860777911
"960","Charlotte Amalie","New York","American Airlines",42.4289092,306.852240675,2,2,2,2,2,-64.9307007,18.3419004,-73.9814311179,40.7614927583,2631.75352896735
"961","Charlotte Amalie","New York","Delta Airlines",10.7200123765,314.879802675,3,3,3,3,3,-64.9307007,18.3419004,-73.9814311179,40.7614927583,2631.75352896735
"962","Charlotte Amalie","Newark","United Air Lines",18.41063806,351.6067455,2,2,2,3,2,-64.9307007,18.3419004,-74.1723667,40.735657,2635.16110853523
"963","Charlotte Amalie","Philadelphia","American Airlines",22.3395633525,444.47183455,2,2,2,2,2,-64.9307007,18.3419004,-75.163789,39.952335,2589.57077627854
"964","Charlotte Amalie","Philadelphia","US Airways ",22.96822244,437.4593684,2,2,3,3,3,-64.9307007,18.3419004,-75.163789,39.952335,2589.57077627854
"965","Charlotte Amalie","San Juan","JetBlue Airways",9.386588785,117.3449008625,3,3,4,3,3,-64.9307007,18.3419004,-66.1057217,18.4663338,124.91540333568
"966","Charlotte Amalie","Washington","United Air Lines",15.16639202,386.248484475,2,2,2,3,2,-64.9307007,18.3419004,-77.0363658,38.8951118,2561.47289040089
"967","Charlottesville","Atlanta","Delta Airlines",6.5504075635,216.84712215,3,3,3,3,3,-78.4766781,38.0293059,-84.3879824,33.7489954,714.142148156062
"968","Chattanooga","Atlanta","Delta Airlines",8.857705401,205.31250265,3,3,3,3,3,-85.3096801,35.0456297,-84.3879824,33.7489954,166.945252168985
"969","Chicago","Akron","Atlantic Southeast Airlines",11.20474407,236,2.416666667,2.25,2.833333333,3.083333333,2.75,-87.6500523,41.850033,-81.5190053,41.0814447,519.134705778094
"970","Chicago","Albany","Southwest Airlines",12.9398834625,218.714565125,3,3,3,4,3,-87.6500523,41.850033,-73.7562317,42.6525793,1148.73109581072
"971","Chicago","Albany","United Air Lines",18.237970625,261.87130525,2,2,2,3,2,-87.6500523,41.850033,-73.7562317,42.6525793,1148.73109581072
"972","Chicago","Albuquerque","American Airlines",14.411918605,289.9409697,2,2,2,2,2,-87.6500523,41.850033,-106.6511367,35.0844909,1815.1574042058
"973","Chicago","Albuquerque","Southwest Airlines",11.994181355,242.651305275,3,3,3,4,3,-87.6500523,41.850033,-106.6511367,35.0844909,1815.1574042058
"974","Chicago","Albuquerque","United Air Lines",16.936567872,279.3006707,2,2,2,3,2,-87.6500523,41.850033,-106.6511367,35.0844909,1815.1574042058
"975","Chicago","Allentown/Bethlehem/Easton","Atlantic Southeast Airlines",13.82463466,419.5,2.416666667,2.25,2.833333333,3.083333333,2.75,-87.6500523,41.850033,-75.435292,40.6526229,1031.47914175405
"976","Chicago","Anchorage","Alaska Airlines",6.095387141,327.44645005,3,2,3,4,3,-87.6500523,41.850033,-149.9002778,61.2180556,4599.4123714686
"977","Chicago","Anchorage","United Air Lines",19.43275223,422.9789092,2,2,2,3,2,-87.6500523,41.850033,-149.9002778,61.2180556,4599.4123714686
"978","Chicago","Atlanta","American Airlines",15.97895541,164.4751654,2,2,2,2,2,-87.6500523,41.850033,-84.3879824,33.7489954,943.732545261965
"979","Chicago","Atlanta","Delta Airlines",12.20520075325,194.41408905,3,3,3,3,3,-87.6500523,41.850033,-84.3879824,33.7489954,943.732545261965
"980","Chicago","Atlanta","Frontier Airlines ",30.9081554375,76.1431670275,2,1,2,2,2,-87.6500523,41.850033,-84.3879824,33.7489954,943.732545261965
"981","Chicago","Atlanta","Southwest Airlines",11.44525032825,146.8358095,3,3,3,4,3,-87.6500523,41.850033,-84.3879824,33.7489954,943.732545261965
"982","Chicago","Atlanta","Spirit Air Lines",22.223823925,63.5339675975,2,1,2,2,2,-87.6500523,41.850033,-84.3879824,33.7489954,943.732545261965
"983","Chicago","Atlanta","United Air Lines",11.2774421285,169.28943935,2,2,2,3,2,-87.6500523,41.850033,-84.3879824,33.7489954,943.732545261965
"984","Chicago","Atlantic City","Spirit Air Lines",16.12903226,61.562927345,2,1,2,2,2,-87.6500523,41.850033,-74.4229266,39.3642834,1151.67863256936
"985","Chicago","Austin","American Airlines",15.0988420825,249.906780975,2,2,2,2,2,-87.6500523,41.850033,-97.7430608,30.267153,1571.85338066314
"986","Chicago","Austin","Frontier Airlines ",11.2686659963333,97.8859630066667,2,1,2,2,2,-87.6500523,41.850033,-97.7430608,30.267153,1571.85338066314
"987","Chicago","Austin","Southwest Airlines",11.90904681675,216.54612845,3,3,3,4,3,-87.6500523,41.850033,-97.7430608,30.267153,1571.85338066314
"988","Chicago","Austin","United Air Lines",15.0031639225,257.746261175,2,2,2,3,2,-87.6500523,41.850033,-97.7430608,30.267153,1571.85338066314
"989","Chicago","Baltimore","American Airlines",27.0603007966667,211.626521566667,2,2,2,2,2,-87.6500523,41.850033,-76.6121893,39.2903848,976.117461157579
"990","Chicago","Baltimore","Southwest Airlines",11.760616565,181.257339225,3,3,3,4,3,-87.6500523,41.850033,-76.6121893,39.2903848,976.117461157579
"991","Chicago","Baltimore","Spirit Air Lines",21.8110807275,77.032142875,2,1,2,2,2,-87.6500523,41.850033,-76.6121893,39.2903848,976.117461157579
"992","Chicago","Baltimore","United Air Lines",16.95882613,203.89646,2,2,2,3,2,-87.6500523,41.850033,-76.6121893,39.2903848,976.117461157579
"993","Chicago","Birmingham","Southwest Airlines",12.7517768725,194.1090015,3,3,3,4,3,-87.6500523,41.850033,-86.80249,33.5206608,927.488745844352
"994","Chicago","Boise","Southwest Airlines",14.81010656,228.7726808,3,3,3,4,3,-87.6500523,41.850033,-116.2034505,43.6135002,2334.99891540681
"995","Chicago","Boise","United Air Lines",3.5,358.7352336,2,2,2,3,2,-87.6500523,41.850033,-116.2034505,43.6135002,2334.99891540681
"996","Chicago","Boston","American Airlines",11.59293702775,229.00980545,2,2,2,2,2,-87.6500523,41.850033,-71.0597732,42.3584308,1371.25546612949
"997","Chicago","Boston","JetBlue Airways",19.327385995,184.414566675,3,3,4,3,3,-87.6500523,41.850033,-71.0597732,42.3584308,1371.25546612949
"998","Chicago","Boston","Southwest Airlines",14.2745517925,159.378325825,3,3,3,4,3,-87.6500523,41.850033,-71.0597732,42.3584308,1371.25546612949
"999","Chicago","Boston","Spirit Air Lines",23.63253159,77.0941862,2,1,2,2,2,-87.6500523,41.850033,-71.0597732,42.3584308,1371.25546612949
"1000","Chicago","Boston","United Air Lines",18.950156405,236.890374575,2,2,2,3,2,-87.6500523,41.850033,-71.0597732,42.3584308,1371.25546612949
"1001","Chicago","Bozeman","United Air Lines",15.20721266,386.790001025,2,2,2,3,2,-87.6500523,41.850033,-111.0385582,45.6796526,1923.32765885131
"1002","Chicago","Buffalo","Southwest Airlines",12.4980464435,167.101806,3,3,3,4,3,-87.6500523,41.850033,-78.8783689,42.8864468,731.298991675303
"1003","Chicago","Buffalo","United Air Lines",18.3620167525,208.45405655,2,2,2,3,2,-87.6500523,41.850033,-78.8783689,42.8864468,731.298991675303
"1004","Chicago","Burlington","United Air Lines",20.006976745,334.53579165,2,2,2,3,2,-87.6500523,41.850033,-73.212072,44.4758825,1208.08819753925
"1005","Chicago","Cedar Rapids/Iowa City","United Air Lines",5.415238095,365.3957302,2,2,2,3,2,-87.6500523,41.850033,-91.6656232,41.9778795,333.412783053589
"1006","Chicago","Charleston","Southwest Airlines",11.807050615,181.782537225,3,3,3,4,3,-87.6500523,41.850033,-79.9309216,32.7765656,1216.27969830161
"1007","Chicago","Charleston","United Air Lines",12.07918844725,238.3020789,2,2,2,3,2,-87.6500523,41.850033,-79.9309216,32.7765656,1216.27969830161
"1008","Chicago","Charlotte","American Airlines",8.4786923955,264.345643225,2,2,2,2,2,-87.6500523,41.850033,-80.8431268,35.2270869,944.147271440183
"1009","Chicago","Charlotte","Frontier Airlines ",35.05882353,46.84545455,2,1,2,2,2,-87.6500523,41.850033,-80.8431268,35.2270869,944.147271440183
"1010","Chicago","Charlotte","Southwest Airlines",11.2277842105,155.4215271,3,3,3,4,3,-87.6500523,41.850033,-80.8431268,35.2270869,944.147271440183
"1011","Chicago","Charlotte","United Air Lines",15.12676524,212.5326834,2,2,2,3,2,-87.6500523,41.850033,-80.8431268,35.2270869,944.147271440183
"1012","Chicago","Charlotte","US Airways ",6.6627620425,264.83441005,2,2,3,3,3,-87.6500523,41.850033,-80.8431268,35.2270869,944.147271440183
"1013","Chicago","Charlotte Amalie","United Air Lines",16.9181089,385.589170533333,2,2,2,3,2,-87.6500523,41.850033,-64.9307007,18.3419004,3381.65003911334
"1014","Chicago","Cincinnati","Delta Airlines",4,195.5662404,3,3,3,3,3,-87.6500523,41.850033,-84.5296864149,39.1146630957,402.756029065535
"1015","Chicago","Cincinnati","Southwest Airlines",9.386363636,120.9287705,3,3,3,4,3,-87.6500523,41.850033,-84.5296864149,39.1146630957,402.756029065535
"1016","Chicago","Cincinnati","United Air Lines",12.6933828575,265.57347655,2,2,2,3,2,-87.6500523,41.850033,-84.5296864149,39.1146630957,402.756029065535
"1017","Chicago","Cleveland","Frontier Airlines ",0,47,2,1,2,2,2,-87.6500523,41.850033,-81.6954088,41.4994954,497.276043433333
"1018","Chicago","Cleveland","Southwest Airlines",10.20397883725,161.22288295,3,3,3,4,3,-87.6500523,41.850033,-81.6954088,41.4994954,497.276043433333
"1019","Chicago","Cleveland","United Air Lines",15.6411717425,219.637469825,2,2,2,3,2,-87.6500523,41.850033,-81.6954088,41.4994954,497.276043433333
"1020","Chicago","Colorado Springs","Frontier Airlines ",7.55,67.89775,2,1,2,2,2,-87.6500523,41.850033,-104.8213634,38.8338816,1494.16944764346
"1021","Chicago","Columbus","Southwest Airlines",9.804586155,170.73914555,3,3,3,4,3,-87.6500523,41.850033,-82.9987942,39.9611755,444.407443499269
"1022","Chicago","Columbus","United Air Lines",12.78821311675,203.5471777,2,2,2,3,2,-87.6500523,41.850033,-82.9987942,39.9611755,444.407443499269
"1023","Chicago","Dallas","Southwest Airlines",11.44666396425,180.6004359,3,3,3,4,3,-87.6500523,41.850033,-96.8066667,32.7830556,1291.1652417102
"1024","Chicago","Dallas/Fort Worth","American Airlines",18.21440136,249.962209175,2,2,2,2,2,-87.6500523,41.850033,-97.0403352,32.8998091,1293.84809100216
"1025","Chicago","Dallas/Fort Worth","Spirit Air Lines",21.84236928,78.6755677675,2,1,2,2,2,-87.6500523,41.850033,-97.0403352,32.8998091,1293.84809100216
"1026","Chicago","Dallas/Fort Worth","United Air Lines",14.4608066625,201.952853775,2,2,2,3,2,-87.6500523,41.850033,-97.0403352,32.8998091,1293.84809100216
"1027","Chicago","Dayton","Southwest Airlines",8.71273459333333,118.592909233333,3,3,3,4,3,-87.6500523,41.850033,-84.1916069,39.7589478,372.894049521052
"1028","Chicago","Denver","American Airlines",14.807452885,205.395506325,2,2,2,2,2,-87.6500523,41.850033,-104.9847034,39.7391536,1479.00539197932
"1029","Chicago","Denver","Frontier Airlines ",22.5627001075,114.3432524275,2,1,2,2,2,-87.6500523,41.850033,-104.9847034,39.7391536,1479.00539197932
"1030","Chicago","Denver","Southwest Airlines",11.8709307875,186.236709075,3,3,3,4,3,-87.6500523,41.850033,-104.9847034,39.7391536,1479.00539197932
"1031","Chicago","Denver","Spirit Air Lines",19.610954555,84.935912485,2,1,2,2,2,-87.6500523,41.850033,-104.9847034,39.7391536,1479.00539197932
"1032","Chicago","Denver","United Air Lines",16.064759905,290.034066425,2,2,2,3,2,-87.6500523,41.850033,-104.9847034,39.7391536,1479.00539197932
"1033","Chicago","Des Moines","Southwest Airlines",13.65137734675,160.355721,3,3,3,4,3,-87.6500523,41.850033,-93.6091064,41.6005448,496.503440674379
"1034","Chicago","Des Moines","United Air Lines",15.3472690425,243.262644075,2,2,2,3,2,-87.6500523,41.850033,-93.6091064,41.6005448,496.503440674379
"1035","Chicago","Detroit","American Airlines",17.52243713,213.8778438,2,2,2,2,2,-87.6500523,41.850033,-83.0457538,42.331427,384.612365883064
"1036","Chicago","Detroit","Delta Airlines",12.2894584405,177.2681056,3,3,3,3,3,-87.6500523,41.850033,-83.0457538,42.331427,384.612365883064
"1037","Chicago","Detroit","Southwest Airlines",11.2996896995,151.179192025,3,3,3,4,3,-87.6500523,41.850033,-83.0457538,42.331427,384.612365883064
